"","DIA","MES","ANIO","HORA","CO_CENTENARIO","NO2_CENTENARIO","PM10_CENTENARIO","CO_CORDOBA","NO2_CORDOBA","PM10_CORDOBA","CO_LA_BOCA","NO2_LA_BOCA","PM10_LA_BOCA"
"1454",6,"Mar",2017,2,NA,NA,NA,0.66,14,NA,NA,NA,27
"1455",6,"Mar",2017,3,NA,NA,NA,0.6,15,NA,NA,NA,27
"1456",6,"Mar",2017,4,NA,NA,NA,0.54,10,NA,NA,NA,26
"1457",6,"Mar",2017,5,NA,NA,NA,0.5,3,NA,NA,NA,25
"1458",6,"Mar",2017,6,NA,NA,NA,0.46,6,NA,NA,NA,24
"1459",6,"Mar",2017,7,NA,NA,NA,0.44,10,NA,NA,NA,24
"1460",6,"Mar",2017,8,NA,NA,NA,0.43,12,NA,NA,NA,24
"1461",6,"Mar",2017,9,NA,NA,NA,0.43,13,NA,NA,NA,24
"1462",6,"Mar",2017,10,NA,NA,NA,0.44,11,NA,NA,NA,25
"1463",6,"Mar",2017,11,NA,NA,NA,0.45,10,NA,NA,NA,26
"1464",6,"Mar",2017,12,NA,NA,NA,0.47,10,NA,NA,NA,26
"1465",6,"Mar",2017,13,NA,NA,NA,0.49,10,NA,NA,NA,27
"1466",6,"Mar",2017,14,NA,NA,NA,0.52,15,NA,NA,NA,27
"1467",6,"Mar",2017,15,NA,NA,NA,0.54,16,NA,NA,NA,27
"1468",6,"Mar",2017,16,NA,NA,NA,0.55,13,NA,NA,NA,26
"1469",6,"Mar",2017,17,NA,NA,NA,0.55,16,NA,NA,NA,26
"1470",6,"Mar",2017,18,NA,NA,NA,0.59,30,NA,NA,NA,25
"1471",6,"Mar",2017,19,NA,NA,NA,0.69,39,NA,NA,NA,22
"1472",6,"Mar",2017,20,NA,NA,NA,0.78,40,NA,NA,NA,22
"1473",6,"Mar",2017,21,NA,NA,NA,0.87,37,NA,NA,NA,24
"1474",6,"Mar",2017,22,NA,NA,NA,0.94,36,NA,NA,NA,26
"1475",6,"Mar",2017,23,NA,NA,NA,1.05,37,NA,NA,NA,28
"1476",6,"Mar",2017,24,NA,NA,NA,1.15,31,NA,NA,NA,31
"1477",7,"Mar",2017,1,NA,NA,NA,1.16,18,NA,NA,NA,32
"1478",7,"Mar",2017,2,NA,NA,NA,1.12,14,NA,NA,NA,32
"1479",7,"Mar",2017,3,NA,NA,NA,1.01,13,NA,NA,NA,32
"1480",7,"Mar",2017,4,NA,NA,NA,0.91,9,NA,NA,NA,32
"1481",7,"Mar",2017,5,NA,NA,NA,0.79,10,NA,NA,NA,32
"1482",7,"Mar",2017,6,NA,NA,NA,0.7,15,NA,NA,NA,33
"1483",7,"Mar",2017,7,NA,NA,NA,0.59,21,NA,NA,NA,33
"1484",7,"Mar",2017,8,NA,NA,NA,0.57,26,NA,NA,NA,32
"1485",7,"Mar",2017,9,NA,NA,NA,0.62,26,38,NA,NA,33
"1486",7,"Mar",2017,10,NA,NA,NA,0.66,25,38,NA,NA,33
"1487",7,"Mar",2017,11,NA,NA,NA,0.7,22,39,NA,NA,34
"1488",7,"Mar",2017,12,NA,NA,NA,0.73,17,39,NA,NA,34
"1489",7,"Mar",2017,13,NA,NA,NA,0.77,15,39,NA,NA,34
"1490",7,"Mar",2017,14,NA,NA,NA,0.8,17,39,NA,NA,35
"1491",7,"Mar",2017,15,NA,NA,NA,0.82,17,40,NA,NA,35
"1492",7,"Mar",2017,16,NA,NA,NA,0.77,17,39,NA,NA,34
"1493",7,"Mar",2017,17,NA,NA,NA,0.72,17,39,NA,NA,35
"1494",7,"Mar",2017,18,NA,NA,NA,0.7,18,40,NA,NA,35
"1495",7,"Mar",2017,19,NA,NA,NA,0.7,17,40,NA,NA,37
"1496",7,"Mar",2017,20,NA,NA,NA,0.7,17,40,NA,NA,38
"1497",7,"Mar",2017,21,NA,NA,NA,0.69,16,40,NA,NA,38
"1498",7,"Mar",2017,22,NA,NA,NA,0.67,16,NA,NA,NA,38
"1499",7,"Mar",2017,23,NA,NA,NA,0.64,16,NA,NA,NA,37
"1500",7,"Mar",2017,24,NA,NA,NA,0.63,17,NA,NA,NA,35
"1501",8,"Mar",2017,1,NA,NA,NA,0.6,8,NA,NA,NA,35
"1502",8,"Mar",2017,2,NA,NA,NA,0.57,9,NA,NA,NA,35
"1503",8,"Mar",2017,3,NA,NA,NA,0.54,5,NA,NA,NA,37
"1504",8,"Mar",2017,4,NA,NA,NA,0.51,6,NA,NA,NA,37
"1505",8,"Mar",2017,5,NA,NA,NA,0.49,15,NA,NA,NA,38
"1506",8,"Mar",2017,6,NA,NA,NA,0.48,17,NA,NA,NA,39
"1507",8,"Mar",2017,7,NA,NA,NA,0.46,14,NA,NA,NA,39
"1508",8,"Mar",2017,8,NA,NA,NA,0.45,15,NA,NA,NA,39
"1509",8,"Mar",2017,9,NA,NA,NA,0.46,20,NA,NA,NA,37
"1510",8,"Mar",2017,10,NA,NA,NA,0.49,14,NA,NA,21,37
"1511",8,"Mar",2017,11,NA,NA,NA,0.51,12,NA,NA,20,36
"1512",8,"Mar",2017,12,NA,NA,NA,0.53,16,NA,NA,19,37
"1513",8,"Mar",2017,13,NA,NA,NA,0.57,16,NA,NA,20,37
"1514",8,"Mar",2017,14,NA,NA,NA,0.6,15,NA,NA,19,38
"1515",8,"Mar",2017,15,NA,NA,NA,0.63,22,NA,0.52,21,38
"1516",8,"Mar",2017,16,NA,NA,NA,0.68,24,NA,0.54,19,39
"1517",8,"Mar",2017,17,NA,NA,NA,0.79,29,NA,0.54,21,39
"1518",8,"Mar",2017,18,NA,NA,NA,0.89,30,NA,0.58,20,38
"1519",8,"Mar",2017,19,NA,NA,NA,1.03,33,NA,0.62,21,40
"1520",8,"Mar",2017,20,NA,NA,NA,1.05,26,NA,0.65,20,47
"1521",8,"Mar",2017,21,NA,NA,NA,1.06,25,NA,0.68,21,49
"1522",8,"Mar",2017,22,NA,NA,NA,1.05,21,NA,0.71,22,49
"1523",8,"Mar",2017,23,NA,NA,NA,1.04,15,NA,0.73,23,48
"1524",8,"Mar",2017,24,NA,NA,NA,0.99,15,NA,0.71,18,52
"1525",9,"Mar",2017,1,NA,NA,NA,0.88,11,NA,0.74,10,51
"1526",9,"Mar",2017,2,NA,NA,NA,0.77,15,NA,0.76,8,51
"1527",9,"Mar",2017,3,NA,NA,NA,0.63,8,NA,NA,7,51
"1528",9,"Mar",2017,4,NA,NA,NA,0.6,7,NA,NA,7,49
"1529",9,"Mar",2017,5,NA,NA,NA,0.58,8,NA,NA,8,49
"1530",9,"Mar",2017,6,NA,NA,NA,0.58,14,NA,NA,12,48
"1531",9,"Mar",2017,7,NA,NA,NA,0.6,20,NA,NA,21,47
"1532",9,"Mar",2017,8,NA,NA,NA,0.64,25,NA,NA,27,47
"1533",9,"Mar",2017,9,NA,NA,NA,0.74,29,NA,0.34,25,48
"1534",9,"Mar",2017,10,NA,NA,NA,0.82,26,NA,0.36,32,47
"1535",9,"Mar",2017,11,NA,NA,NA,0.86,NA,NA,0.35,34,48
"1536",9,"Mar",2017,12,NA,NA,NA,0.9,NA,NA,0.36,23,47
"1537",9,"Mar",2017,13,NA,NA,NA,1.03,NA,NA,0.38,17,46
"1538",9,"Mar",2017,14,NA,NA,NA,1.14,24,NA,0.39,11,46
"1539",9,"Mar",2017,15,NA,NA,NA,1.27,21,NA,0.35,9,43
"1540",9,"Mar",2017,16,NA,NA,NA,1.43,36,NA,0.31,9,41
"1541",9,"Mar",2017,17,NA,NA,NA,1.49,54,NA,0.25,5,40
"1542",9,"Mar",2017,18,NA,NA,NA,1.6,36,NA,0.18,5,39
"1543",9,"Mar",2017,19,NA,NA,NA,1.64,33,NA,0.17,10,35
"1544",9,"Mar",2017,20,NA,NA,NA,1.66,32,NA,0.18,19,27
"1545",9,"Mar",2017,21,NA,NA,NA,1.71,28,NA,0.18,22,23
"1546",9,"Mar",2017,22,NA,NA,NA,1.72,25,NA,0.18,23,22
"1547",9,"Mar",2017,23,NA,NA,NA,1.64,19,NA,0.18,11,22
"1548",9,"Mar",2017,24,NA,NA,NA,1.5,17,NA,0.16,11,17
"1549",10,"Mar",2017,1,NA,NA,NA,1.36,14,NA,0.15,9,17
"1550",10,"Mar",2017,2,NA,NA,NA,1.19,12,NA,0.16,10,17
"1551",10,"Mar",2017,3,NA,NA,NA,1,11,NA,0.16,10,17
"1552",10,"Mar",2017,4,NA,NA,NA,0.82,6,NA,0.14,9,17
"1553",10,"Mar",2017,5,NA,NA,NA,0.64,5,NA,0.12,8,17
"1554",10,"Mar",2017,6,NA,NA,NA,0.5,11,NA,0.11,12,18
"1555",10,"Mar",2017,7,NA,NA,NA,0.45,17,NA,0.14,19,18
"1556",10,"Mar",2017,8,NA,NA,NA,0.41,19,NA,0.2,19,19
"1557",10,"Mar",2017,9,NA,NA,NA,0.41,19,NA,0.23,17,19
"1558",10,"Mar",2017,10,NA,NA,NA,0.44,17,NA,0.25,17,21
"1559",10,"Mar",2017,11,NA,NA,NA,0.47,16,NA,0.23,13,21
"1560",10,"Mar",2017,12,NA,NA,NA,0.52,16,NA,0.24,11,21
"1561",10,"Mar",2017,13,NA,NA,NA,0.55,NA,NA,0.26,11,22
"1562",10,"Mar",2017,14,NA,NA,NA,0.59,NA,NA,0.28,13,22
"1563",10,"Mar",2017,15,NA,NA,NA,0.7,22,NA,0.28,15,23
"1564",10,"Mar",2017,16,NA,NA,NA,0.78,23,NA,0.26,15,25
"1565",10,"Mar",2017,17,NA,NA,NA,0.88,28,NA,0.27,17,25
"1566",10,"Mar",2017,18,NA,NA,NA,0.95,25,NA,0.28,16,26
"1567",10,"Mar",2017,19,NA,NA,NA,1.04,28,NA,0.32,17,27
"1568",10,"Mar",2017,20,NA,NA,NA,1.1,26,30,0.36,24,27
"1569",10,"Mar",2017,21,NA,NA,NA,1.07,27,30,0.4,26,27
"1570",10,"Mar",2017,22,NA,NA,NA,1.05,26,31,0.47,30,27
"1571",10,"Mar",2017,23,NA,NA,NA,1.05,27,31,0.53,29,29
"1572",10,"Mar",2017,24,NA,NA,NA,1.08,26,32,0.6,28,31
"1573",11,"Mar",2017,1,NA,NA,NA,1.09,24,33,0.67,25,33
"1574",11,"Mar",2017,2,NA,NA,NA,1.1,24,34,0.75,26,36
"1575",11,"Mar",2017,3,NA,NA,NA,1.05,22,35,0.78,24,38
"1576",11,"Mar",2017,4,NA,NA,NA,1.02,21,36,0.77,23,40
"1577",11,"Mar",2017,5,NA,NA,NA,0.99,19,37,0.69,22,40
"1578",11,"Mar",2017,6,NA,NA,NA,0.95,18,37,0.67,21,41
"1579",11,"Mar",2017,7,NA,NA,NA,0.9,19,38,0.55,21,41
"1580",11,"Mar",2017,8,NA,NA,NA,0.8,16,38,0.48,22,41
"1581",11,"Mar",2017,9,NA,NA,NA,0.7,12,39,NA,20,40
"1582",11,"Mar",2017,10,NA,NA,NA,0.61,10,39,NA,20,40
"1583",11,"Mar",2017,11,NA,NA,NA,0.55,10,NA,NA,20,38
"1584",11,"Mar",2017,12,NA,NA,NA,0.51,10,NA,NA,21,38
"1585",11,"Mar",2017,13,NA,NA,NA,0.49,9,NA,NA,20,37
"1586",11,"Mar",2017,14,NA,NA,NA,0.46,6,NA,NA,21,38
"1587",11,"Mar",2017,15,NA,NA,NA,0.43,8,NA,NA,22,37
"1588",11,"Mar",2017,16,NA,NA,NA,0.44,9,NA,NA,24,37
"1589",11,"Mar",2017,17,NA,NA,NA,0.43,7,NA,NA,24,37
"1590",11,"Mar",2017,18,NA,NA,NA,0.44,12,NA,NA,25,37
"1591",11,"Mar",2017,19,NA,NA,NA,0.45,12,NA,NA,27,36
"1592",11,"Mar",2017,20,NA,NA,NA,0.46,15,NA,NA,31,36
"1593",11,"Mar",2017,21,NA,NA,NA,0.49,20,NA,NA,35,37
"1594",11,"Mar",2017,22,NA,NA,NA,0.49,11,NA,NA,47,36
"1595",11,"Mar",2017,23,NA,NA,NA,0.49,9,NA,NA,38,34
"1596",11,"Mar",2017,24,NA,NA,NA,0.49,8,NA,NA,25,33
"1597",12,"Mar",2017,1,NA,NA,NA,0.51,12,NA,NA,27,31
"1598",12,"Mar",2017,2,NA,NA,NA,0.52,17,NA,NA,23,28
"1599",12,"Mar",2017,3,NA,NA,NA,0.54,17,NA,NA,17,26
"1600",12,"Mar",2017,4,NA,NA,NA,0.54,11,NA,NA,12,24
"1601",12,"Mar",2017,5,NA,NA,NA,0.52,11,NA,NA,12,23
"1602",12,"Mar",2017,6,NA,NA,NA,0.51,11,NA,0.33,11,22
"1603",12,"Mar",2017,7,NA,NA,NA,0.52,15,NA,0.35,11,21
"1604",12,"Mar",2017,8,NA,NA,NA,0.52,13,NA,0.35,12,20
"1605",12,"Mar",2017,9,NA,NA,NA,0.51,8,NA,0.34,7,20
"1606",12,"Mar",2017,10,NA,NA,NA,0.48,6,NA,0.33,6,20
"1607",12,"Mar",2017,11,NA,NA,NA,0.46,6,NA,0.34,6,21
"1608",12,"Mar",2017,12,NA,NA,NA,0.47,8,NA,0.37,7,22
"1609",12,"Mar",2017,13,NA,NA,NA,0.47,7,NA,0.38,8,22
"1610",12,"Mar",2017,14,NA,NA,NA,0.48,7,NA,0.38,7,22
"1611",12,"Mar",2017,15,NA,NA,NA,0.48,9,NA,0.37,7,22
"1612",12,"Mar",2017,16,NA,NA,NA,0.49,8,NA,NA,8,22
"1613",12,"Mar",2017,17,NA,NA,NA,0.5,10,NA,NA,8,23
"1614",12,"Mar",2017,18,NA,NA,NA,0.52,11,20,NA,8,23
"1615",12,"Mar",2017,19,NA,NA,NA,0.57,15,21,NA,9,23
"1616",12,"Mar",2017,20,NA,NA,NA,0.61,18,21,NA,12,23
"1617",12,"Mar",2017,21,NA,NA,NA,0.67,20,21,NA,14,22
"1618",12,"Mar",2017,22,NA,NA,NA,0.71,20,21,NA,15,22
"1619",12,"Mar",2017,23,NA,NA,NA,0.78,19,22,NA,17,23
"1620",12,"Mar",2017,24,NA,NA,NA,0.81,20,22,0.26,18,23
"1621",13,"Mar",2017,1,NA,NA,NA,0.82,18,22,0.26,19,23
"1622",13,"Mar",2017,2,NA,NA,NA,0.82,18,22,0.27,20,24
"1623",13,"Mar",2017,3,NA,NA,NA,0.78,16,22,0.26,20,24
"1624",13,"Mar",2017,4,NA,NA,NA,0.73,14,22,0.24,18,25
"1625",13,"Mar",2017,5,NA,NA,NA,0.66,16,23,0.24,18,25
"1626",13,"Mar",2017,6,NA,NA,NA,0.62,18,23,0.24,21,25
"1627",13,"Mar",2017,7,NA,NA,NA,0.56,20,24,0.26,24,26
"1628",13,"Mar",2017,8,NA,NA,NA,0.56,25,24,0.33,26,27
"1629",13,"Mar",2017,9,NA,NA,NA,0.59,24,25,0.38,30,28
"1630",13,"Mar",2017,10,NA,NA,NA,0.61,23,25,0.41,28,28
"1631",13,"Mar",2017,11,NA,NA,NA,0.63,22,25,0.45,27,30
"1632",13,"Mar",2017,12,NA,NA,NA,0.66,21,26,0.48,28,30
"1633",13,"Mar",2017,13,NA,NA,NA,0.68,21,26,0.5,29,31
"1634",13,"Mar",2017,14,NA,NA,NA,0.7,20,26,0.53,29,32
"1635",13,"Mar",2017,15,NA,NA,NA,0.73,22,27,0.54,27,33
"1636",13,"Mar",2017,16,NA,NA,NA,0.72,23,28,0.52,27,34
"1637",13,"Mar",2017,17,NA,NA,NA,0.72,25,28,0.5,29,35
"1638",13,"Mar",2017,18,NA,NA,NA,0.73,28,29,0.49,30,35
"1639",13,"Mar",2017,19,NA,NA,NA,0.75,26,30,0.48,35,36
"1640",13,"Mar",2017,20,NA,NA,NA,0.76,23,30,0.47,39,37
"1641",13,"Mar",2017,21,NA,NA,NA,0.78,23,30,0.46,34,37
"1642",13,"Mar",2017,22,NA,NA,NA,0.77,21,30,0.42,33,38
"1643",13,"Mar",2017,23,NA,NA,NA,0.76,21,29,0.39,31,37
"1644",13,"Mar",2017,24,NA,NA,NA,0.74,22,29,0.34,31,36
"1645",14,"Mar",2017,1,NA,NA,NA,0.71,24,29,0.32,34,36
"1646",14,"Mar",2017,2,NA,NA,NA,0.66,20,29,0.28,33,37
"1647",14,"Mar",2017,3,NA,NA,NA,0.61,13,29,0.24,26,37
"1648",14,"Mar",2017,4,NA,NA,NA,0.58,11,29,0.2,25,37
"1649",14,"Mar",2017,5,NA,NA,NA,0.53,9,28,0.19,22,37
"1650",14,"Mar",2017,6,NA,NA,NA,0.5,13,28,0.17,24,36
"1651",14,"Mar",2017,7,NA,NA,NA,0.53,26,28,0.16,24,37
"1652",14,"Mar",2017,8,NA,NA,NA,0.6,32,29,0.18,26,39
"1653",14,"Mar",2017,9,NA,NA,NA,0.68,33,31,0.15,27,40
"1654",14,"Mar",2017,10,NA,NA,NA,0.75,39,32,0.16,27,39
"1655",14,"Mar",2017,11,NA,NA,NA,0.81,28,33,0.18,29,40
"1656",14,"Mar",2017,12,NA,NA,NA,0.86,25,34,0.21,27,40
"1657",14,"Mar",2017,13,NA,NA,NA,0.91,27,34,0.24,28,39
"1658",14,"Mar",2017,14,NA,NA,NA,0.95,30,34,0.28,29,38
"1659",14,"Mar",2017,15,NA,NA,NA,0.96,NA,33,0.34,30,37
"1660",14,"Mar",2017,16,NA,NA,NA,0.91,NA,33,0.35,27,37
"1661",14,"Mar",2017,17,NA,NA,NA,NA,NA,33,0.38,27,36
"1662",14,"Mar",2017,18,NA,NA,NA,NA,NA,33,0.4,29,36
"1663",14,"Mar",2017,19,NA,NA,NA,NA,NA,NA,0.44,34,37
"1664",14,"Mar",2017,20,NA,NA,NA,NA,NA,NA,0.47,26,36
"1665",14,"Mar",2017,21,NA,NA,NA,NA,NA,NA,0.47,32,38
"1666",14,"Mar",2017,22,NA,NA,NA,NA,NA,NA,0.46,32,41
"1667",14,"Mar",2017,23,NA,NA,NA,NA,NA,NA,0.42,29,42
"1668",14,"Mar",2017,24,NA,NA,NA,NA,NA,NA,0.38,21,41
"1669",15,"Mar",2017,1,NA,NA,NA,NA,NA,NA,0.34,15,40
"1670",15,"Mar",2017,2,NA,NA,NA,NA,NA,NA,0.33,11,39
"1671",15,"Mar",2017,3,NA,NA,NA,NA,NA,NA,0.28,8,39
"1672",15,"Mar",2017,4,NA,NA,NA,NA,NA,NA,NA,7,39
"1673",15,"Mar",2017,5,NA,NA,NA,NA,NA,NA,NA,7,38
"1674",15,"Mar",2017,6,NA,NA,NA,NA,NA,NA,NA,10,38
"1675",15,"Mar",2017,7,NA,NA,NA,NA,NA,NA,NA,18,38
"1676",15,"Mar",2017,8,NA,NA,NA,NA,NA,NA,NA,19,36
"1677",15,"Mar",2017,9,NA,NA,NA,NA,NA,NA,NA,17,35
"1678",15,"Mar",2017,10,NA,NA,NA,NA,21,NA,NA,17,35
"1679",15,"Mar",2017,11,NA,NA,NA,NA,16,NA,NA,17,33
"1680",15,"Mar",2017,12,NA,NA,NA,NA,22,NA,0.1,17,33
"1681",15,"Mar",2017,13,NA,NA,NA,NA,23,NA,0.12,19,33
"1682",15,"Mar",2017,14,NA,NA,NA,NA,39,NA,0.2,26,35
"1683",15,"Mar",2017,15,NA,NA,NA,1.22,37,NA,0.27,24,40
"1684",15,"Mar",2017,16,NA,NA,NA,1.22,23,NA,0.26,20,42
"1685",15,"Mar",2017,17,NA,NA,NA,1.24,26,NA,0.28,21,42
"1686",15,"Mar",2017,18,NA,NA,NA,1.3,26,NA,0.3,24,41
"1687",15,"Mar",2017,19,NA,NA,NA,1.41,26,NA,0.32,21,40
"1688",15,"Mar",2017,20,NA,NA,NA,1.44,24,NA,0.35,20,38
"1689",15,"Mar",2017,21,NA,NA,NA,1.45,24,NA,0.33,18,36
"1690",15,"Mar",2017,22,NA,NA,NA,1.37,22,NA,0.26,18,32
"1691",15,"Mar",2017,23,NA,NA,NA,1.26,22,NA,0.19,17,31
"1692",15,"Mar",2017,24,NA,NA,NA,1.22,19,NA,0.2,17,31
"1693",16,"Mar",2017,1,NA,NA,NA,1.14,17,NA,0.18,15,31
"1694",16,"Mar",2017,2,NA,NA,NA,1.05,14,NA,0.18,15,32
"1695",16,"Mar",2017,3,NA,NA,NA,0.89,9,NA,0.17,12,32
"1696",16,"Mar",2017,4,NA,NA,NA,0.8,7,NA,NA,11,32
"1697",16,"Mar",2017,5,NA,NA,NA,0.7,6,NA,NA,9,32
"1698",16,"Mar",2017,6,NA,NA,NA,0.62,7,NA,NA,8,32
"1699",16,"Mar",2017,7,NA,NA,NA,0.57,12,NA,NA,8,31
"1700",16,"Mar",2017,8,NA,NA,NA,0.57,18,25,NA,8,30
"1701",16,"Mar",2017,9,NA,NA,NA,0.59,20,25,NA,8,29
"1702",16,"Mar",2017,10,NA,NA,NA,0.63,19,25,NA,7,29
"1703",16,"Mar",2017,11,NA,NA,NA,0.68,20,25,NA,NA,27
"1704",16,"Mar",2017,12,NA,NA,NA,0.76,20,25,NA,NA,26
"1705",16,"Mar",2017,13,NA,NA,NA,0.86,23,26,NA,NA,26
"1706",16,"Mar",2017,14,NA,NA,NA,0.99,28,27,NA,12,23
"1707",16,"Mar",2017,15,NA,NA,NA,1.11,23,23,NA,6,18
"1708",16,"Mar",2017,16,NA,NA,NA,1.12,20,22,NA,7,15
"1709",16,"Mar",2017,17,NA,NA,NA,1.2,24,23,NA,7,15
"1710",16,"Mar",2017,18,NA,NA,NA,1.26,27,23,0.33,8,15
"1711",16,"Mar",2017,19,NA,NA,NA,1.38,25,24,0.32,8,15
"1712",16,"Mar",2017,20,NA,NA,NA,1.49,28,25,0.32,11,16
"1713",16,"Mar",2017,21,NA,NA,NA,1.46,21,25,0.32,14,17
"1714",16,"Mar",2017,22,NA,NA,NA,1.39,21,26,0.34,16,18
"1715",16,"Mar",2017,23,NA,NA,NA,1.33,21,27,0.39,15,19
"1716",16,"Mar",2017,24,NA,NA,NA,1.34,22,27,0.44,17,20
"1717",17,"Mar",2017,1,NA,NA,NA,1.25,21,28,0.54,17,20
"1718",17,"Mar",2017,2,NA,NA,NA,1.15,20,28,0.62,18,20
"1719",17,"Mar",2017,3,NA,NA,NA,1.01,20,29,0.72,17,20
"1720",17,"Mar",2017,4,NA,NA,NA,0.87,19,30,0.8,15,21
"1721",17,"Mar",2017,5,NA,NA,NA,0.83,19,31,0.85,14,21
"1722",17,"Mar",2017,6,NA,NA,NA,0.8,16,32,0.86,14,NA
"1723",17,"Mar",2017,7,NA,NA,NA,0.76,18,32,0.87,15,NA
"1724",17,"Mar",2017,8,NA,NA,NA,0.78,24,33,0.91,15,NA
"1725",17,"Mar",2017,9,NA,NA,NA,0.82,25,34,0.91,18,NA
"1726",17,"Mar",2017,10,NA,NA,NA,0.87,24,35,0.9,17,NA
"1727",17,"Mar",2017,11,NA,NA,NA,0.89,26,35,0.86,14,NA
"1728",17,"Mar",2017,12,NA,NA,NA,0.92,25,36,0.8,11,NA
"1729",17,"Mar",2017,13,NA,NA,NA,0.96,31,36,0.77,9,NA
"1730",17,"Mar",2017,14,NA,NA,NA,1.01,25,36,0.77,10,NA
"1731",17,"Mar",2017,15,NA,NA,NA,1.07,24,36,0.77,10,NA
"1732",17,"Mar",2017,16,NA,NA,NA,1.05,24,35,0.75,11,NA
"1733",17,"Mar",2017,17,NA,NA,NA,0.99,23,36,0.75,21,NA
"1734",17,"Mar",2017,18,NA,NA,NA,0.92,53,36,0.8,27,NA
"1735",17,"Mar",2017,19,NA,NA,NA,0.88,29,37,0.87,29,NA
"1736",17,"Mar",2017,20,NA,NA,NA,0.83,31,36,0.95,26,NA
"1737",17,"Mar",2017,21,NA,NA,NA,0.8,29,36,1.02,23,NA
"1738",17,"Mar",2017,22,NA,NA,NA,0.77,26,36,1.07,21,NA
"1739",17,"Mar",2017,23,NA,NA,NA,0.7,16,36,1.09,18,NA
"1740",17,"Mar",2017,24,NA,NA,NA,0.63,16,36,1.08,14,NA
"1741",18,"Mar",2017,1,NA,NA,NA,0.62,13,35,1.02,14,NA
"1742",18,"Mar",2017,2,NA,NA,NA,0.6,8,34,0.95,14,NA
"1743",18,"Mar",2017,3,NA,NA,NA,0.58,9,34,0.88,13,32
"1744",18,"Mar",2017,4,NA,NA,NA,0.57,12,33,0.82,11,31
"1745",18,"Mar",2017,5,NA,NA,NA,0.52,10,32,0.78,13,30
"1746",18,"Mar",2017,6,NA,NA,NA,0.48,11,31,0.72,14,30
"1747",18,"Mar",2017,7,NA,NA,NA,0.47,14,30,0.7,15,29
"1748",18,"Mar",2017,8,NA,NA,NA,0.47,15,30,0.68,15,29
"1749",18,"Mar",2017,9,NA,NA,NA,0.46,13,29,0.67,13,28
"1750",18,"Mar",2017,10,NA,NA,NA,0.47,9,28,0.67,14,28
"1751",18,"Mar",2017,11,NA,NA,NA,0.47,9,28,0.67,13,27
"1752",18,"Mar",2017,12,NA,NA,NA,0.47,6,27,0.67,12,27
"1753",18,"Mar",2017,13,NA,NA,NA,0.48,8,26,0.69,11,27
"1754",18,"Mar",2017,14,NA,NA,NA,0.5,11,25,0.72,10,27
"1755",18,"Mar",2017,15,NA,NA,NA,0.51,10,24,0.75,11,27
"1756",18,"Mar",2017,16,NA,NA,NA,0.53,10,24,0.78,9,26
"1757",18,"Mar",2017,17,NA,NA,NA,0.55,13,24,0.84,13,26
"1758",18,"Mar",2017,18,NA,NA,NA,0.6,13,23,0.86,11,25
"1759",18,"Mar",2017,19,NA,NA,NA,0.64,15,23,0.89,11,25
"1760",18,"Mar",2017,20,NA,NA,NA,0.69,17,23,0.91,11,24
"1761",18,"Mar",2017,21,NA,NA,NA,0.74,18,22,0.94,13,24
"1762",18,"Mar",2017,22,NA,NA,NA,0.78,17,22,0.98,17,24
"1763",18,"Mar",2017,23,NA,NA,NA,0.81,15,21,1,17,24
"1764",18,"Mar",2017,24,NA,NA,NA,0.82,13,21,1.01,12,24
"1765",19,"Mar",2017,1,NA,NA,NA,0.82,12,21,0.97,9,24
"1766",19,"Mar",2017,2,NA,NA,NA,0.79,9,21,0.95,8,23
"1767",19,"Mar",2017,3,NA,NA,NA,0.76,9,22,0.93,7,23
"1768",19,"Mar",2017,4,NA,NA,NA,0.72,9,22,0.89,8,23
"1769",19,"Mar",2017,5,NA,NA,NA,0.67,8,22,0.83,8,24
"1770",19,"Mar",2017,6,NA,NA,NA,0.62,9,22,0.78,7,24
"1771",19,"Mar",2017,7,NA,NA,NA,0.58,8,22,0.74,9,23
"1772",19,"Mar",2017,8,NA,NA,NA,0.53,7,22,0.71,11,23
"1773",19,"Mar",2017,9,NA,NA,NA,0.5,3,21,0.74,10,23
"1774",19,"Mar",2017,10,NA,NA,NA,0.46,2,21,0.77,10,23
"1775",19,"Mar",2017,11,NA,NA,NA,0.45,2,20,0.79,10,23
"1776",19,"Mar",2017,12,NA,NA,NA,0.43,1,20,0.84,10,23
"1777",19,"Mar",2017,13,NA,NA,NA,0.42,6,20,0.87,10,22
"1778",19,"Mar",2017,14,NA,NA,NA,0.41,13,20,0.89,7,22
"1779",19,"Mar",2017,15,NA,NA,NA,0.41,9,20,0.87,8,22
"1780",19,"Mar",2017,16,NA,NA,NA,0.43,5,19,0.85,9,23
"1781",19,"Mar",2017,17,NA,NA,NA,0.46,8,18,0.82,11,24
"1782",19,"Mar",2017,18,NA,NA,NA,0.49,8,18,0.77,9,25
"1783",19,"Mar",2017,19,NA,NA,NA,0.52,11,17,0.73,9,26
"1784",19,"Mar",2017,20,NA,NA,NA,0.56,13,17,0.69,11,27
"1785",19,"Mar",2017,21,NA,NA,NA,0.59,15,16,0.64,8,27
"1786",19,"Mar",2017,22,NA,NA,NA,0.62,10,16,0.61,10,26
"1787",19,"Mar",2017,23,NA,NA,NA,0.64,11,16,0.61,16,27
"1788",19,"Mar",2017,24,NA,NA,NA,0.65,11,16,0.63,16,28
